i,e,eta,J,|k|,|u|,Esum
8342,7.40375e-05,7.40375e-05,1.07368e+09,0.000714684,0.000362049,1.07368e+09
8343,-0.00013776,-0.00013776,1.07368e+09,0.000715558,0.000358092,1.07368e+09
8344,6.65627e-05,6.65627e-05,1.07368e+09,0.000730366,0.00035372,1.07368e+09
8345,-7.15086e-05,-7.15086e-05,1.07368e+09,0.000713162,0.000349134,1.07368e+09
8346,1.17695e-05,1.17695e-05,1.07368e+09,0.000716317,0.000344418,1.07368e+09
8347,2.36268e-05,2.36268e-05,1.07368e+09,0.000697085,0.000339768,1.07368e+09
8348,-9.02785e-05,-9.02785e-05,1.07368e+09,0.000696274,0.000335362,1.07368e+09
8349,9.61751e-05,9.61751e-05,1.07368e+09,0.000697275,0.000331031,1.07368e+09
8350,-0.000105297,-0.000105297,1.07368e+09,0.000701154,0.000326572,1.07368e+09
8351,0.000106942,0.000106942,1.07368e+09,0.000720637,0.000321561,1.07368e+09
8352,3.88005e-06,3.88005e-06,1.07368e+09,0.000705484,0.000316605,1.07368e+09
8353,4.15629e-05,4.15629e-05,1.07368e+09,0.000728118,0.000311796,1.07368e+09
8354,3.74393e-05,3.74393e-05,1.07368e+09,0.000693195,0.000306898,1.07368e+09
8355,-1.13026e-06,-1.13026e-06,1.07368e+09,0.000703627,0.000301875,1.07368e+09
8356,4.30296e-05,4.30296e-05,1.07368e+09,0.000652858,0.000297009,1.07368e+09
8357,5.99613e-06,5.99613e-06,1.07368e+09,0.000655286,0.000292109,1.07368e+09
8358,0.000104996,0.000104996,1.07368e+09,0.00062144,0.000287175,1.07368e+09
8359,1.79572e-05,1.79572e-05,1.07368e+09,0.000624367,0.000282462,1.07368e+09
8360,0.000109181,0.000109181,1.07368e+09,0.000629185,0.000277587,1.07368e+09
8361,2.46701e-05,2.46701e-05,1.07368e+09,0.000622048,0.000272617,1.07368e+09
8362,0.000138756,0.000138756,1.07368e+09,0.00066031,0.000267801,1.07368e+09
8363,5.47794e-06,5.47794e-06,1.07368e+09,0.000634914,0.000263498,1.07368e+09
8364,0.000107201,0.000107201,1.07368e+09,0.000673584,0.0002591,1.07368e+09
8365,0.000112049,0.000112049,1.07368e+09,0.000606366,0.000254952,1.07368e+09
8366,5.12278e-06,5.12278e-06,1.07368e+09,0.000620187,0.00025102,1.07368e+09
8367,0.000222055,0.000222055,1.07368e+09,0.000538343,0.000247288,1.07368e+09
8368,-1.41208e-05,-1.41208e-05,1.07368e+09,0.000537719,0.000243407,1.07368e+09
8369,0.000205979,0.000205979,1.07368e+09,0.000512318,0.000239887,1.07368e+09
8370,4.04305e-05,4.04305e-05,1.07368e+09,0.000507906,0.000236962,1.07368e+09
8371,0.000117309,0.000117309,1.07368e+09,0.000532437,0.000233972,1.07368e+09
8372,0.000120701,0.000120701,1.07368e+09,0.000511142,0.000231529,1.07368e+09
8373,8.05438e-05,8.05438e-05,1.07368e+09,0.000555805,0.000229396,1.07368e+09
8374,0.00014598,0.00014598,1.07368e+09,0.000499226,0.000227501,1.07368e+09
8375,0.000125653,0.000125653,1.07368e+09,0.000529376,0.000225601,1.07368e+09
8376,0.000157682,0.000157682,1.07368e+09,0.000436186,0.000224486,1.07368e+09
8377,9.86829e-05,9.86829e-05,1.07368e+09,0.000442619,0.000223563,1.07368e+09
8378,0.00021833,0.00021833,1.07368e+09,0.000376454,0.000222824,1.07368e+09
8379,3.25925e-05,3.25925e-05,1.07368e+09,0.000370798,0.000222329,1.07368e+09
8380,0.000261871,0.000261871,1.07368e+09,0.000401927,0.00022227,1.07368e+09
8381,1.77841e-05,1.77841e-05,1.07368e+09,0.000396594,0.000222841,1.07368e+09
8382,0.000233436,0.000233436,1.07368e+09,0.000471678,0.000223686,1.07368e+09
8383,0.000108253,0.000108253,1.07368e+09,0.000431574,0.000225012,1.07368e+09
8384,0.000145518,0.000145518,1.07368e+09,0.00047419,0.00022618,1.07368e+09
8385,0.000178337,0.000178337,1.07368e+09,0.000412865,0.000227543,1.07368e+09
8386,8.50087e-05,8.50087e-05,1.07368e+09,0.000425628,0.000228976,1.07368e+09
8387,0.000208646,0.000208646,1.07368e+09,0.000369042,0.000230997,1.07368e+09
8388,5.64468e-05,5.64468e-05,1.07368e+09,0.000359372,0.000233411,1.07368e+09
8389,0.000262579,0.000262579,1.07368e+09,0.000354667,0.000236291,1.07368e+09
8390,-5.53798e-06,-5.53798e-06,1.07368e+09,0.000355278,0.000239134,1.07368e+09
8391,0.000304753,0.000304753,1.07368e+09,0.000428077,0.000241853,1.07368e+09
8392,-1.2485e-05,-1.2485e-05,1.07368e+09,0.000418677,0.000244729,1.07368e+09
8393,0.000250782,0.000250782,1.07368e+09,0.000489362,0.000247526,1.07368e+09
8394,6.69454e-05,6.69454e-05,1.07368e+09,0.000454715,0.000250543,1.07368e+09
8395,9.69523e-05,9.69523e-05,1.07368e+09,0.000474556,0.000253422,1.07368e+09
8396,0.000206052,0.000206052,1.07368e+09,0.000435775,0.00025659,1.07368e+09
8397,1.27777e-05,1.27777e-05,1.07368e+09,0.000436842,0.000259908,1.07368e+09
8398,0.000252455,0.000252455,1.07368e+09,0.000440388,0.000263328,1.07368e+09
8399,-1.79588e-05,-1.79588e-05,1.07368e+09,0.000442839,0.000266502,1.07368e+09
8400,0.000261551,0.000261551,1.07368e+09,0.000478055,0.000269721,1.07368e+09
8401,-3.59326e-05,-3.59326e-05,1.07368e+09,0.000484472,0.000272844,1.07368e+09
8402,0.000235465,0.000235465,1.07368e+09,0.000531041,0.000275836,1.07368e+09
8403,-5.69629e-06,-5.69629e-06,1.07368e+09,0.000532893,0.000279088,1.07368e+09
8404,0.000147851,0.000147851,1.07368e+09,0.000563898,0.000282306,1.07368e+09
8405,7.18559e-05,7.18559e-05,1.07368e+09,0.000549686,0.000285438,1.07368e+09
8406,7.39364e-05,7.39364e-05,1.07368e+09,0.000554325,0.000288358,1.07368e+09
8407,0.00015359,0.00015359,1.07368e+09,0.000529122,0.000291414,1.07368e+09
8408,-7.1398e-05,-7.1398e-05,1.07368e+09,0.000522254,0.000294034,1.07368e+09
8409,0.000221993,0.000221993,1.07368e+09,0.000533869,0.000296345,1.07368e+09
8410,-0.000130863,-0.000130863,1.07368e+09,0.000552035,0.000298587,1.07368e+09
8411,0.000212927,0.000212927,1.07368e+09,0.000586841,0.000300842,1.07368e+09
8412,-9.22385e-05,-9.22385e-05,1.07368e+09,0.000603351,0.000303103,1.07368e+09
8413,0.000141556,0.000141556,1.07368e+09,0.000626058,0.000305265,1.07368e+09
8414,2.45371e-05,2.45371e-05,1.07368e+09,0.000620262,0.00030748,1.07368e+09
8415,3.1749e-05,3.1749e-05,1.07368e+09,0.000623141,0.000309414,1.07368e+09
8416,0.000125571,0.000125571,1.07368e+09,0.000612221,0.000311217,1.07368e+09
8417,-9.97188e-05,-9.97188e-05,1.07368e+09,0.000609597,0.000312766,1.07368e+09
8418,0.000139908,0.000139908,1.07368e+09,0.000613975,0.000314159,1.07368e+09
8419,-0.000121009,-0.000121009,1.07368e+09,0.000623004,0.000315493,1.07368e+09
8420,0.000121242,0.000121242,1.07368e+09,0.000636599,0.000316806,1.07368e+09
8421,-9.39247e-05,-9.39247e-05,1.07368e+09,0.000649941,0.000318036,1.07368e+09
8422,6.81703e-05,6.81703e-05,1.07368e+09,0.000659096,0.000318922,1.07368e+09
8423,-6.60693e-05,-6.60693e-05,1.07368e+09,0.000667453,0.00031944,1.07368e+09
8424,3.90924e-06,3.90924e-06,1.07368e+09,0.000662282,0.000319778,1.07368e+09
8425,-2.91386e-05,-2.91386e-05,1.07368e+09,0.000658948,0.000320134,1.07368e+09
8426,-9.10924e-05,-9.10924e-05,1.07368e+09,0.000648428,0.000320301,1.07368e+09
8427,1.5356e-05,1.5356e-05,1.07368e+09,0.000648189,0.000320291,1.07368e+09
8428,-0.000164685,-0.000164685,1.07368e+09,0.000654976,0.000320138,1.07368e+09
8429,0.000102089,0.000102089,1.07368e+09,0.000662547,0.000319795,1.07368e+09
8430,-0.000179778,-0.000179778,1.07368e+09,0.000683078,0.000319369,1.07368e+09
8431,8.23303e-05,8.23303e-05,1.07368e+09,0.000691485,0.000318874,1.07368e+09
8432,-0.000156799,-0.000156799,1.07368e+09,0.000710751,0.000318156,1.07368e+09
8433,-3.99382e-05,-3.99382e-05,1.07368e+09,0.00070021,0.000317094,1.07368e+09
8434,-5.3469e-05,-5.3469e-05,1.07368e+09,0.000699864,0.000315979,1.07368e+09
8435,-0.000132522,-0.000132522,1.07368e+09,0.000686587,0.000314969,1.07368e+09
8436,-8.86169e-06,-8.86169e-06,1.07368e+09,0.000680456,0.000313774,1.07368e+09
8437,-0.000169265,-0.000169265,1.07368e+09,0.000680321,0.000312284,1.07368e+09
8438,1.39093e-05,1.39093e-05,1.07368e+09,0.000681997,0.000310669,1.07368e+09
8439,-0.000177196,-0.000177196,1.07368e+09,0.000696962,0.000308815,1.07368e+09
8440,-7.76561e-06,-7.76561e-06,1.07368e+09,0.00070133,0.000306632,1.07368e+09
8441,-0.000191576,-0.000191576,1.07368e+09,0.000710101,0.000304403,1.07368e+09
8442,-4.09881e-05,-4.09881e-05,1.07368e+09,0.000701754,0.000302081,1.07368e+09
8443,-0.000135083,-0.000135083,1.07368e+09,0.000694473,0.000299681,1.07368e+09
8444,-5.08737e-05,-5.08737e-05,1.07368e+09,0.000681082,0.000297125,1.07368e+09
8445,-0.00010759,-0.00010759,1.07368e+09,0.000666685,0.000294422,1.07368e+09
8446,-0.000110968,-0.000110968,1.07368e+09,0.000655815,0.000291484,1.07368e+09
8447,-2.31658e-05,-2.31658e-05,1.07368e+09,0.000645219,0.000288285,1.07368e+09
8448,-0.000210998,-0.000210998,1.07368e+09,0.000650785,0.000285002,1.07368e+09
8449,2.22563e-05,2.22563e-05,1.07368e+09,0.000662926,0.000281705,1.07368e+09
8450,-0.000240902,-0.000240902,1.07368e+09,0.000685132,0.000278444,1.07368e+09
8451,-2.58068e-06,-2.58068e-06,1.07368e+09,0.000700394,0.000274903,1.07368e+09
8452,-0.000119817,-0.000119817,1.07368e+09,0.000682858,0.000271254,1.07368e+09
8453,-7.53533e-05,-7.53533e-05,1.07368e+09,0.000675004,0.000267207,1.07368e+09
8454,-6.86768e-05,-6.86768e-05,1.07368e+09,0.000621924,0.000263119,1.07368e+09
8455,-9.9318e-05,-9.9318e-05,1.07368e+09,0.000607147,0.000258998,1.07368e+09
8456,-4.91961e-05,-4.91961e-05,1.07368e+09,0.00057086,0.000254851,1.07368e+09
8457,-0.000144474,-0.000144474,1.07368e+09,0.000566475,0.000250699,1.07368e+09
8458,-1.16408e-05,-1.16408e-05,1.07368e+09,0.000568312,0.000246323,1.07368e+09
8459,-0.000145426,-0.000145426,1.07368e+09,0.000571958,0.000242125,1.07368e+09
8460,1.12092e-05,1.12092e-05,1.07368e+09,0.000596009,0.000237665,1.07368e+09
8461,-6.69228e-05,-6.69228e-05,1.07368e+09,0.000571618,0.000232992,1.07368e+09
8462,-4.15244e-06,-4.15244e-06,1.07368e+09,0.000585105,0.000228005,1.07368e+09
8463,-5.98986e-05,-5.98986e-05,1.07368e+09,0.000529394,0.000223104,1.07368e+09
8464,-4.59214e-05,-4.59214e-05,1.07368e+09,0.000526155,0.000217992,1.07368e+09
8465,-3.72971e-05,-3.72971e-05,1.07368e+09,0.000482023,0.000212882,1.07368e+09
8466,-7.75426e-05,-7.75426e-05,1.07368e+09,0.000483135,0.00020789,1.07368e+09
8467,4.87229e-05,4.87229e-05,1.07368e+09,0.000469751,0.000202627,1.07368e+09
8468,-0.000107487,-0.000107487,1.07368e+09,0.000476903,0.000197331,1.07368e+09
8469,6.74943e-05,6.74943e-05,1.07368e+09,0.000498863,0.000191932,1.07368e+09
8470,-7.66654e-05,-7.66654e-05,1.07368e+09,0.000492496,0.000186504,1.07368e+09
8471,5.99796e-05,5.99796e-05,1.07368e+09,0.000526785,0.000180651,1.07368e+09
8472,-5.48344e-05,-5.48344e-05,1.07368e+09,0.000491839,0.000175351,1.07368e+09
8473,3.30749e-05,3.30749e-05,1.07368e+09,0.000508833,0.000170429,1.07368e+09
8474,8.41013e-07,8.41013e-07,1.07368e+09,0.000449813,0.000165538,1.07368e+09
8475,-4.31772e-05,-4.31772e-05,1.07368e+09,0.000445834,0.000160341,1.07368e+09
8476,0.000142019,0.000142019,1.07368e+09,0.000411542,0.000155028,1.07368e+09
8477,-0.000157761,-0.000157761,1.07368e+09,0.000426344,0.000149603,1.07368e+09
8478,0.000214968,0.000214968,1.07368e+09,0.000474654,0.000143785,1.07368e+09
8479,-0.000121922,-0.000121922,1.07368e+09,0.000484301,0.000138298,1.07368e+09
8480,0.000123761,0.000123761,1.07368e+09,0.000531061,0.000132545,1.07368e+09
8481,-2.04352e-05,-2.04352e-05,1.07368e+09,0.0005052,0.000126958,1.07368e+09
8482,9.54032e-06,9.54032e-06,1.07368e+09,0.000523008,0.000121698,1.07368e+09
8483,0.000138487,0.000138487,1.07368e+09,0.000472431,0.000117014,1.07368e+09
8484,-3.59433e-05,-3.59433e-05,1.07368e+09,0.000482645,0.000112345,1.07368e+09
8485,0.000197668,0.000197668,1.07368e+09,0.000458977,0.000107562,1.07368e+09
8486,-6.73331e-05,-6.73331e-05,1.07368e+09,0.000474183,0.000102984,1.07368e+09
8487,0.000206465,0.000206465,1.07368e+09,0.000484929,9.88449e-05,1.07368e+09
8488,-5.72256e-05,-5.72256e-05,1.07368e+09,0.000495922,9.53131e-05,1.07368e+09
8489,0.000160347,0.000160347,1.07368e+09,0.000536526,9.19875e-05,1.07368e+09
8490,1.62051e-05,1.62051e-05,1.07368e+09,0.000524193,8.94742e-05,1.07368e+09
8491,0.000139294,0.000139294,1.07368e+09,0.000569684,8.76796e-05,1.07368e+09
8492,6.61165e-05,6.61165e-05,1.07368e+09,0.000522662,8.64213e-05,1.07368e+09
8493,0.000115737,0.000115737,1.07368e+09,0.00054709,8.48623e-05,1.07368e+09
8494,0.000144712,0.000144712,1.07368e+09,0.000492508,8.35729e-05,1.07368e+09
8495,-1.44897e-05,-1.44897e-05,1.07368e+09,0.000495319,8.25011e-05,1.07368e+09
8496,0.000257937,0.000257937,1.07368e+09,0.000486031,8.21261e-05,1.07368e+09
8497,-8.43059e-05,-8.43059e-05,1.07368e+09,0.000498556,8.27869e-05,1.07368e+09
8498,0.000252421,0.000252421,1.07368e+09,0.000547197,8.38262e-05,1.07368e+09
8499,-2.19967e-05,-2.19967e-05,1.07368e+09,0.000548255,8.47888e-05,1.07368e+09
8500,0.000239393,0.000239393,1.07368e+09,0.000606821,8.61916e-05,1.07368e+09
8501,3.64761e-05,3.64761e-05,1.07368e+09,0.000584648,8.83652e-05,1.07368e+09
8502,0.000143801,0.000143801,1.07368e+09,0.000615419,9.03661e-05,1.07368e+09
8503,0.000126725,0.000126725,1.07368e+09,0.000582871,9.26798e-05,1.07368e+09
8504,1.53113e-05,1.53113e-05,1.07368e+09,0.000585445,9.50272e-05,1.07368e+09
8505,0.000208079,0.000208079,1.07368e+09,0.000560847,9.75521e-05,1.07368e+09
8506,-4.33992e-05,-4.33992e-05,1.07368e+09,0.000557878,0.000100202,1.07368e+09
8507,0.000227698,0.000227698,1.07368e+09,0.000564584,0.000103279,1.07368e+09
8508,5.02808e-06,5.02808e-06,1.07368e+09,0.000563547,0.000106459,1.07368e+09
8509,0.000230704,0.000230704,1.07368e+09,0.000601556,0.000109814,1.07368e+09
8510,-2.0331e-05,-2.0331e-05,1.07368e+09,0.000601434,0.000113034,1.07368e+09
8511,0.000194611,0.000194611,1.07368e+09,0.000635113,0.000115837,1.07368e+09
8512,2.59948e-05,2.59948e-05,1.07368e+09,0.000625413,0.000118776,1.07368e+09
8513,8.89117e-05,8.89117e-05,1.07368e+09,0.000631259,0.000121759,1.07368e+09
8514,0.000143567,0.000143567,1.07368e+09,0.000610596,0.00012506,1.07368e+09
8515,-2.5143e-05,-2.5143e-05,1.07368e+09,0.00060241,0.000128249,1.07368e+09
8516,0.000257927,0.000257927,1.07368e+09,0.000604256,0.000131604,1.07368e+09
8517,-7.83716e-05,-7.83716e-05,1.07368e+09,0.000609849,0.000134611,1.07368e+09
8518,0.000236951,0.000236951,1.07368e+09,0.000643517,0.000137291,1.07368e+09
8519,-5.20962e-05,-5.20962e-05,1.07368e+09,0.000652818,0.00014,1.07368e+09
8520,0.000129503,0.000129503,1.07368e+09,0.000668644,0.00014261,1.07368e+09
8521,3.64323e-05,3.64323e-05,1.07368e+09,0.000662226,0.000145183,1.07368e+09
8522,6.27488e-05,6.27488e-05,1.07368e+09,0.000657631,0.000147783,1.07368e+09
8523,9.59608e-05,9.59608e-05,1.07368e+09,0.000644405,0.000150572,1.07368e+09
8524,-7.65637e-06,-7.65637e-06,1.07368e+09,0.000635618,0.000152997,1.07368e+09
8525,0.00019208,0.00019208,1.07368e+09,0.000633492,0.000155466,1.07368e+09
8526,-9.82813e-05,-9.82813e-05,1.07368e+09,0.000639382,0.000157778,1.07368e+09
8527,0.000208175,0.000208175,1.07368e+09,0.000662598,0.000159882,1.07368e+09
8528,-9.16639e-05,-9.16639e-05,1.07368e+09,0.000678827,0.000161974,1.07368e+09
8529,0.000129516,0.000129516,1.07368e+09,0.000691532,0.000163947,1.07368e+09
8530,-1.48778e-05,-1.48778e-05,1.07368e+09,0.000695676,0.000165812,1.07368e+09
8531,1.21942e-05,1.21942e-05,1.07368e+09,0.00068802,0.000167423,1.07368e+09
8532,8.37956e-05,8.37956e-05,1.07368e+09,0.000679982,0.000169074,1.07368e+09
8533,-5.08814e-05,-5.08814e-05,1.07368e+09,0.000668189,0.000170644,1.07368e+09
8534,0.000102539,0.000102539,1.07368e+09,0.000666523,0.000172038,1.07368e+09
8535,-0.000119025,-0.000119025,1.07368e+09,0.00066518,0.000173101,1.07368e+09
8536,0.000106467,0.000106467,1.07368e+09,0.000674904,0.000174044,1.07368e+09
8537,-0.000188455,-0.000188455,1.07368e+09,0.000706823,0.000174803,1.07368e+09
8538,0.000130557,0.000130557,1.07368e+09,0.000725373,0.000175475,1.07368e+09
8539,-0.000164983,-0.000164983,1.07368e+09,0.000755817,0.000176233,1.07368e+09
8540,3.86532e-05,3.86532e-05,1.07368e+09,0.0007433,0.000176802,1.07368e+09
8541,-2.20174e-05,-2.20174e-05,1.07368e+09,0.000732956,0.000177319,1.07368e+09
8542,-0.000145604,-0.000145604,1.07368e+09,0.000684812,0.000177618,1.07368e+09
8543,9.07985e-05,9.07985e-05,1.07368e+09,0.000667948,0.000177818,1.07368e+09
8544,-0.000244606,-0.000244606,1.07368e+09,0.00066416,0.00017797,1.07368e+09
8545,0.000130037,0.000130037,1.07368e+09,0.000678618,0.000178164,1.07368e+09
8546,-0.000227156,-0.000227156,1.07368e+09,0.000720784,0.000178369,1.07368e+09
8547,7.01453e-05,7.01453e-05,1.07368e+09,0.00072915,0.000178333,1.07368e+09
8548,-0.000169677,-0.000169677,1.07368e+09,0.000754709,0.000178106,1.07368e+09
8549,-5.39556e-06,-5.39556e-06,1.07368e+09,0.000740071,0.000177706,1.07368e+09
8550,-0.000154095,-0.000154095,1.07368e+09,0.00075226,0.000177286,1.07368e+09
8551,-0.00010483,-0.00010483,1.07368e+09,0.000717547,0.000176814,1.07368e+09
8552,-4.53518e-05,-4.53518e-05,1.07368e+09,0.000709326,0.000176351,1.07368e+09
8553,-0.000239616,-0.000239616,1.07368e+09,0.000679854,0.000175874,1.07368e+09
8554,9.7433e-05,9.7433e-05,1.07368e+09,0.000672502,0.00017512,1.07368e+09
8555,-0.000302735,-0.000302735,1.07368e+09,0.000698992,0.000174103,1.07368e+09
8556,8.89934e-05,8.89934e-05,1.07368e+09,0.000714632,0.00017307,1.07368e+09
8557,-0.000242324,-0.000242324,1.07368e+09,0.00076184,0.000172136,1.07368e+09
8558,-1.77816e-05,-1.77816e-05,1.07368e+09,0.000760243,0.000171022,1.07368e+09
8559,-0.000193522,-0.000193522,1.07368e+09,0.000788712,0.000169969,1.07368e+09
8560,-8.39481e-05,-8.39481e-05,1.07368e+09,0.000768892,0.000168927,1.07368e+09
8561,-7.15367e-05,-7.15367e-05,1.07368e+09,0.000757598,0.000167684,1.07368e+09
8562,-0.000166549,-0.000166549,1.07368e+09,0.000726114,0.00016628,1.07368e+09
8563,-1.70327e-06,-1.70327e-06,1.07368e+09,0.000699283,0.000164875,1.07368e+09
8564,-0.000242772,-0.000242772,1.07368e+09,0.000694591,0.000163329,1.07368e+09
8565,5.00831e-05,5.00831e-05,1.07368e+09,0.000691019,0.000161583,1.07368e+09
8566,-0.000256744,-0.000256744,1.07368e+09,0.000721161,0.000160042,1.07368e+09
8567,1.04115e-06,1.04115e-06,1.07368e+09,0.000726853,0.000158486,1.07368e+09
8568,-0.000211242,-0.000211242,1.07368e+09,0.00075632,0.000156984,1.07368e+09
8569,-5.42446e-05,-5.42446e-05,1.07368e+09,0.000753769,0.000155457,1.07368e+09
8570,-0.000120549,-0.000120549,1.07368e+09,0.000749684,0.000153945,1.07368e+09
8571,-8.20122e-05,-8.20122e-05,1.07368e+09,0.000735036,0.000152098,1.07368e+09
8572,-6.81079e-05,-6.81079e-05,1.07368e+09,0.000706196,0.000149987,1.07368e+09
8573,-0.000136068,-0.000136068,1.07368e+09,0.000691687,0.000147755,1.07368e+09
8574,-2.85259e-05,-2.85259e-05,1.07368e+09,0.000675521,0.00014579,1.07368e+09
8575,-0.000204839,-0.000204839,1.07368e+09,0.000681409,0.000144293,1.07368e+09
8576,4.14438e-05,4.14438e-05,1.07368e+09,0.000691618,0.000142495,1.07368e+09
8577,-0.000197683,-0.000197683,1.07368e+09,0.000707324,0.000140398,1.07368e+09
8578,5.75556e-05,5.75556e-05,1.07368e+09,0.00072337,0.000137853,1.07368e+09
8579,-0.000140281,-0.000140281,1.07368e+09,0.000718565,0.000135329,1.07368e+09
8580,-4.83643e-05,-4.83643e-05,1.07368e+09,0.000716609,0.000132671,1.07368e+09
8581,-1.11163e-05,-1.11163e-05,1.07368e+09,0.000684927,0.000130185,1.07368e+09
8582,-0.000181884,-0.000181884,1.07368e+09,0.000677149,0.000128039,1.07368e+09
8583,7.42562e-05,7.42563e-05,1.07368e+09,0.000654679,0.000125725,1.07368e+09
8584,-0.000171754,-0.000171754,1.07368e+09,0.000665496,0.000123243,1.07368e+09
8585,1.79498e-05,1.79498e-05,1.07368e+09,0.000675497,0.000120674,1.07368e+09
8586,-2.59416e-05,-2.59416e-05,1.07368e+09,0.00067219,0.000117927,1.07368e+09
8587,-5.69548e-05,-5.69548e-05,1.07368e+09,0.000684973,0.000114794,1.07368e+09
8588,5.1153e-05,5.1153e-05,1.07368e+09,0.000646347,0.000111909,1.07368e+09
8589,-0.000113304,-0.000113304,1.07368e+09,0.000648363,0.00010896,1.07368e+09
8590,2.63022e-05,2.63022e-05,1.07368e+09,0.000612036,0.000106223,1.07368e+09
8591,-5.37962e-05,-5.37962e-05,1.07368e+09,0.000614847,0.000103533,1.07368e+09
8592,2.18174e-05,2.18174e-05,1.07368e+09,0.00059604,0.000100539,1.07368e+09
8593,-5.01675e-05,-5.01675e-05,1.07368e+09,0.000601092,9.75571e-05,1.07368e+09
8594,7.57855e-05,7.57855e-05,1.07368e+09,0.000610163,9.46413e-05,1.07368e+09
8595,-6.5338e-05,-6.5338e-05,1.07368e+09,0.000613745,9.19467e-05,1.07368e+09
8596,7.97305e-05,7.97305e-05,1.07368e+09,0.000646596,8.90305e-05,1.07368e+09
8597,-8.27018e-06,-8.27018e-06,1.07368e+09,0.000622734,8.61117e-05,1.07368e+09
8598,-3.28057e-05,-3.28057e-05,1.07368e+09,0.000636326,8.34475e-05,1.07368e+09
8599,9.9973e-05,9.9973e-05,1.07368e+09,0.000578984,8.13183e-05,1.07368e+09
8600,-0.000104409,-0.000104409,1.07368e+09,0.000574745,7.93075e-05,1.07368e+09
8601,0.000212202,0.000212202,1.07368e+09,0.000554649,7.75402e-05,1.07368e+09
8602,-0.000143076,-0.000143076,1.07368e+09,0.000576372,7.58469e-05,1.07368e+09
8603,0.000199383,0.000199383,1.07368e+09,0.000614343,7.39399e-05,1.07368e+09
8604,-8.14287e-05,-8.14287e-05,1.07368e+09,0.000628522,7.23387e-05,1.07368e+09
8605,0.00012195,0.00012195,1.07368e+09,0.000666295,7.08641e-05,1.07368e+09
8606,3.18753e-05,3.18753e-05,1.07368e+09,0.000647159,6.98631e-05,1.07368e+09
8607,1.04264e-06,1.04264e-06,1.07368e+09,0.000657485,6.90111e-05,1.07368e+09
8608,0.000111079,0.000111079,1.07368e+09,0.000613502,6.83137e-05,1.07368e+09
8609,-2.88244e-05,-2.88244e-05,1.07368e+09,0.000610594,6.74607e-05,1.07368e+09
8610,0.000175838,0.000175838,1.07368e+09,0.000551977,6.66743e-05,1.07368e+09
8611,-8.35785e-05,-8.35785e-05,1.07368e+09,0.000547733,6.60832e-05,1.07368e+09
8612,0.000214443,0.000214443,1.07368e+09,0.000549589,6.57045e-05,1.07368e+09
8613,-0.000117324,-0.000117324,1.07368e+09,0.000570952,6.55083e-05,1.07368e+09
8614,0.000202107,0.000202107,1.07368e+09,0.000626126,6.54684e-05,1.07368e+09
8615,-3.56578e-05,-3.56578e-05,1.07368e+09,0.000627772,6.57301e-05,1.07368e+09
8616,8.94346e-05,8.94346e-05,1.07368e+09,0.000651192,6.60712e-05,1.07368e+09
8617,0.000108897,0.000108897,1.07368e+09,0.000617163,6.66477e-05,1.07368e+09
8618,-4.17734e-06,-4.17734e-06,1.07368e+09,0.000620163,6.71837e-05,1.07368e+09
8619,0.000182349,0.000182349,1.07368e+09,0.000586861,6.7765e-05,1.07368e+09
8620,-0.000105253,-0.000105253,1.07368e+09,0.000579757,6.81435e-05,1.07368e+09
8621,0.000216463,0.000216463,1.07368e+09,0.000565824,6.84805e-05,1.07368e+09
8622,-0.000119301,-0.000119301,1.07368e+09,0.000566498,6.88204e-05,1.07368e+09
8623,0.000213912,0.000213912,1.07368e+09,0.000595506,6.92033e-05,1.07368e+09
8624,-8.09228e-05,-8.09228e-05,1.07368e+09,0.000613733,6.95973e-05,1.07368e+09
8625,0.000119008,0.000119008,1.07368e+09,0.000644435,7.00103e-05,1.07368e+09
8626,5.90983e-05,5.90983e-05,1.07368e+09,0.000627511,7.05481e-05,1.07368e+09
8627,-3.22295e-05,-3.22295e-05,1.07368e+09,0.000616911,7.07803e-05,1.07368e+09
8628,0.000187909,0.000187909,1.07368e+09,0.000583985,7.08187e-05,1.07368e+09
